,fiscal_year,emissions,ticker,EBITDA,EBT,total_revenues,industry,company_name,out_shares,average_price,last_price
531,2013,316867.5362285733,DXCO3,1253.383,513.495,3872.705,Paper and Forest Products,Dexco S.A.,674508878.0,12.118666568110067,11.766006469726562
532,2014,335462.811937546,DXCO3,1005.866,223.942,3984.507,Paper and Forest Products,Dexco S.A.,673579679.0,9.276874684518383,7.873828887939453
533,2015,300531.901225012,DXCO3,761.536,-38.491,3963.214,Paper and Forest Products,Dexco S.A.,673579679.0,7.168505356563785,5.806949138641357
534,2016,252540.0213624288,DXCO3,657.619,-220.564,3909.76,Paper and Forest Products,Dexco S.A.,699798742.0,7.6517148094483645,6.800000190734863
535,2017,222071.69985621568,DXCO3,677.27,-95.017,3990.866,Paper and Forest Products,Dexco S.A.,699805842.0,8.650632426672773,9.199999809265137
536,2018,261853.5134250282,DXCO3,1033.804,66.344,4949.361,Paper and Forest Products,Dexco S.A.,699873842.0,10.438122461280043,11.829999923706055
537,2019,229771.3523187304,DXCO3,921.09,67.245,5011.706,Paper and Forest Products,Dexco S.A.,700222785.0,12.240040454787282,16.719999313354492
538,2019,413.512182825914,SQIA3,8.525,-7.809,175.153,Software,Sinqia S.A.,70548812.0,12.294018237696967,24.5
539,2013,30034.02912636492,BRPR3,810.912,196.53,923.67,Real Estate Management and Development,BR Properties S.A.,312653445.0,20.799153243341753,18.600000381469727
540,2014,26408.07584101922,BRPR3,821.733,243.036,836.788,Real Estate Management and Development,BR Properties S.A.,298228434.0,14.925000009998199,10.199999809265137
541,2015,15445.07481700261,BRPR3,591.253,-248.674,714.88,Real Estate Management and Development,BR Properties S.A.,298228434.0,10.768536589009974,8.420000076293945
542,2016,9741.33395646481,BRPR3,292.176,94.18,465.681,Real Estate Management and Development,BR Properties S.A.,298228434.0,8.385783126555294,7.5
543,2017,10442.40336675769,BRPR3,309.024,94.299,430.449,Real Estate Management and Development,BR Properties S.A.,406020182.0,9.810944853805182,10.600000381469727
544,2018,8761.853068697419,BRPR3,320.467,-1.127,421.317,Real Estate Management and Development,BR Properties S.A.,403427223.0,8.698857118645494,8.199999809265137
545,2019,6739.20485735741,BRPR3,178.684,-69.685,379.252,Real Estate Management and Development,BR Properties S.A.,487962876.0,10.334372462531332,14.479999542236328
546,2020,4149.859,BRPR3,218.112,181.22,313.589,Real Estate Management and Development,BR Properties S.A.,482812062.0,10.411619433507264,9.899999618530273
547,2013,155270.67182182148,MDIA3,672.157,564.363,4311.638,Food Products,M. Dias Branco S.A. Indústria e Comércio de Alimentos,340350000.0,30.078238617989324,33.33333206176758
548,2014,157959.9787085389,MDIA3,770.384,656.084,4579.89,Food Products,M. Dias Branco S.A. Indústria e Comércio de Alimentos,340350000.0,31.500187681567283,30.333332061767578
549,2015,110508.90007466829,MDIA3,713.535,672.093,4622.164,Food Products,M. Dias Branco S.A. Indústria e Comércio de Alimentos,339000000.0,26.168563300031956,22.16666603088379
550,2016,122393.8971653662,MDIA3,946.728,862.929,5328.071,Food Products,M. Dias Branco S.A. Indústria e Comércio de Alimentos,339000000.0,33.13089650318805,38.336666107177734
551,2017,140135.36707915168,MDIA3,966.845,915.477,5415.422,Food Products,M. Dias Branco S.A. Indústria e Comércio de Alimentos,339000000.0,47.83454055485763,52.099998474121094
552,2018,175329.0,MDIA3,962.702,823.314,6025.054,Food Products,M. Dias Branco S.A. Indústria e Comércio de Alimentos,339000000.0,44.996816331513074,42.79999923706055
553,2019,175111.0,MDIA3,832.744,685.949,6103.608,Food Products,M. Dias Branco S.A. Indústria e Comércio de Alimentos,339000000.0,39.56753041194035,38.150001525878906
554,2020,155778.387,MDIA3,983.215,859.893,7252.524,Food Products,M. Dias Branco S.A. Indústria e Comércio de Alimentos,338002304.0,36.487732883407034,34.060001373291016
555,2013,117797.14608396663,TAEE11,1143.831,951.705,1447.851,Electric Utilities,Transmissora Aliança de Energia Elétrica S.A.,344498907.0,22.146774145864672,18.200000762939453
556,2014,111998.45194147927,TAEE11,1245.57,1093.03,1495.804,Electric Utilities,Transmissora Aliança de Energia Elétrica S.A.,344498907.0,19.538064502900646,18.84000015258789
557,2015,80995.66113864386,TAEE11,1322.367,1069.37,1542.465,Electric Utilities,Transmissora Aliança de Energia Elétrica S.A.,344498907.0,19.790691011320284,16.75
558,2016,67024.56712895386,TAEE11,1138.706,970.338,1391.074,Electric Utilities,Transmissora Aliança de Energia Elétrica S.A.,344498907.0,19.82132533276416,20.739999771118164
559,2017,56817.51649954332,TAEE11,761.608,703.664,1077.059,Electric Utilities,Transmissora Aliança de Energia Elétrica S.A.,344498907.0,22.15586619489775,21.34000015258789
560,2018,70081.60814167454,TAEE11,1134.999,1218.668,1635.237,Electric Utilities,Transmissora Aliança de Energia Elétrica S.A.,344498907.0,20.65730609504544,23.600000381469727
561,2019,68913.39009692396,TAEE11,1140.418,1244.89,1839.99,Electric Utilities,Transmissora Aliança de Energia Elétrica S.A.,344498907.0,27.065425038820337,31.059999465942383
562,2013,10480.97551217288,ODPV3,291.656,274.999,1138.345,Health Care Providers and Services,Odontoprev S.A.,531159924.0,9.533387107233848,9.829999923706055
563,2014,10483.82809058898,ODPV3,315.528,288.151,1244.808,Health Care Providers and Services,Odontoprev S.A.,528537392.0,9.286451574294798,9.859999656677246
564,2015,8093.014819491691,ODPV3,363.391,326.917,1352.451,Health Care Providers and Services,Odontoprev S.A.,527639233.0,10.455000001240553,9.449999809265137
565,2016,7903.072750243551,ODPV3,343.858,305.467,1482.812,Health Care Providers and Services,Odontoprev S.A.,530806597.0,11.66931728761359,12.600000381469727
566,2017,320.598799678972,ODPV3,756.08,745.397,1677.333,Health Care Providers and Services,Odontoprev S.A.,530918488.0,13.259921269153985,15.90999984741211
567,2018,175.8677983692321,ODPV3,426.946,407.101,1720.039,Health Care Providers and Services,Odontoprev S.A.,528456447.0,14.13114286150251,13.75
568,2019,204.954806716273,ODPV3,436.041,406.363,1920.43,Health Care Providers and Services,Odontoprev S.A.,529464611.0,16.350850194089325,16.8700008392334
569,2013,21137.5497656099,BRML3,1116.435,529.101,1371.129,Real Estate Management and Development,BR Malls Participações S.A.,681728722.0,14.689097619825795,11.404682159423828
570,2014,111239.5231500596,BRML3,1082.847,495.375,1353.396,Real Estate Management and Development,BR Malls Participações S.A.,687012948.0,12.418275440892865,10.856186866760254
571,2015,78135.81128904,BRML3,1063.182,60.284,1343.39,Real Estate Management and Development,BR Malls Participações S.A.,691674994.333333,9.458682920874619,7.42474889755249
572,2016,71381.3292452899,BRML3,850.566,526.451,1192.195,Real Estate Management and Development,BR Malls Participações S.A.,701655140.0,10.211335829462872,10.391304016113281
573,2017,81724.2057862767,BRML3,799.464,474.84,1252.214,Real Estate Management and Development,BR Malls Participações S.A.,870947249.0,12.77131797202491,12.729999542236328
574,2018,66269.87266134871,BRML3,899.583,674.336,1230.827,Real Estate Management and Development,BR Malls Participações S.A.,842262078.0,11.086857149552326,13.069999694824219
575,2019,59427.002890630974,BRML3,1137.46,907.861,1399.176,Real Estate Management and Development,BR Malls Participações S.A.,843124028.0,14.049757077143742,18.059999465942383
576,2017,14043.374344770811,PARD3,233.351,176.57,1117.038,Health Care Providers and Services,Instituto Hermes Pardini S.A.,130978595.0,26.84540182352066,33.400001525878906
577,2018,12093.43282543093,PARD3,226.144,151.204,1204.709,Health Care Providers and Services,Instituto Hermes Pardini S.A.,130169000.0,21.963020472623864,18.700000762939453
578,2019,12034.91500701991,PARD3,287.249,203.106,1353.634,Health Care Providers and Services,Instituto Hermes Pardini S.A.,130168613.0,21.273886607243465,27.219999313354492
579,2016,2943.329867214882,LPSB3,2.384,-6.319,148.706,Real Estate Management and Development,LPS Brasil - Consultoria de Imóveis S.A.,124731169.0,3.4693583743160508,3.872136116027832
580,2017,2306.1687818370033,LPSB3,-39.996,-22.555,111.019,Real Estate Management and Development,LPS Brasil - Consultoria de Imóveis S.A.,125143288.0,4.904861563772667,5.550061225891113
581,2018,2092.480529137876,LPSB3,-18.287,-48.84,109.195,Real Estate Management and Development,LPS Brasil - Consultoria de Imóveis S.A.,125653281.0,4.1511482598830245,6.274846076965332
582,2019,2051.226672912685,LPSB3,30.031,26.12,147.514,Real Estate Management and Development,LPS Brasil - Consultoria de Imóveis S.A.,147554631.0,6.418875582305043,9.529999732971191
583,2020,1348.725,LPSB3,47.399,32.806,166.77,Real Estate Management and Development,LPS Brasil - Consultoria de Imóveis S.A.,147554631.0,5.480931183587201,4.980000019073486
584,2013,493.842130242869,PDGR3,248.962,-9.969,5316.929,Household Durables,PDG Realty S.A. Empreendimentos e Participações,2646528.0,1082.641350530809,821.377197265625
585,2014,390.621557864651,PDGR3,233.582,-193.949,4256.603,Household Durables,PDG Realty S.A. Empreendimentos e Participações,2646528.0,633.2333898236675,390.26763916015625
586,2015,111.73302205320721,PDGR3,-1513.98,-2096.821,1824.301,Household Durables,PDG Realty S.A. Empreendimentos e Participações,4919255.0,149.0731161241609,16.299999237060547
587,2016,14.581992422807811,PDGR3,-3954.586,-4828.256,247.228,Household Durables,PDG Realty S.A. Empreendimentos e Participações,4919255.0,31.55301191337616,11.899999618530273
588,2017,30.993186003217097,PDGR3,-1709.418,1009.217,458.253,Household Durables,PDG Realty S.A. Empreendimentos e Participações,4919255.0,22.828740146216447,22.700000762939453
589,2018,12.330015110826182,PDGR3,-267.862,-751.873,213.455,Household Durables,PDG Realty S.A. Empreendimentos e Participações,8066955.0,12.829387775732547,11.100000381469727
590,2019,13.57256616223776,PDGR3,-184.699,-646.99,300.222,Household Durables,PDG Realty S.A. Empreendimentos e Participações,8066955.0,6.342186236671108,7.389999866485596
591,2016,13950.46481305307,IGTA3,513.06,203.278,669.086,Real Estate Management and Development,Iguatemi Empresa de Shopping Centers S.A.,176593278.0,26.475903683398144,26.670000076293945
592,2017,16791.239251853898,IGTA3,540.893,265.181,693.346,Real Estate Management and Development,Iguatemi Empresa de Shopping Centers S.A.,176587893.0,34.90216533781037,39.38999938964844
593,2018,15005.10096013303,IGTA3,560.686,331.668,722.65,Real Estate Management and Development,Iguatemi Empresa de Shopping Centers S.A.,176252693.0,35.58567353851941,41.599998474121094
594,2019,13403.180427203859,IGTA3,630.478,402.203,755.459,Real Estate Management and Development,Iguatemi Empresa de Shopping Centers S.A.,176340339.0,44.13323891211135,52.900001525878906
595,2018,1688.350463612539,TCSA3,-161.721,-226.84,285.178,Household Durables,Tecnisa S.A.,33119230.0,14.429387723183146,14.5
596,2019,3006.629757576658,TCSA3,-181.383,-187.39,358.482,Household Durables,Tecnisa S.A.,73619230.0,13.541295549647527,18.299999237060547
597,2013,1316.944914717227,MRVE3,504.488,499.053,3870.608,Household Durables,MRV Engenharia e Participações S.A.,473764111.0,8.12289608101691,7.663725852966309
598,2014,1645.636864046287,MRVE3,552.125,841.491,4186.185,Household Durables,MRV Engenharia e Participações S.A.,449139684.0,7.124240602216413,6.736443042755127
599,2015,22938.95126833252,MRVE3,694.029,761.429,4763.038,Household Durables,MRV Engenharia e Participações S.A.,444139684.0,6.879275219227241,7.891002178192139
600,2016,18049.33800978811,MRVE3,596.611,705.275,4249.049,Household Durables,MRV Engenharia e Participações S.A.,441260927.0,10.231263216240817,9.945571899414062
601,2017,29046.21169977952,MRVE3,748.748,805.195,4759.888,Household Durables,MRV Engenharia e Participações S.A.,441772487.0,12.523323888364045,13.672887802124023
602,2018,12496.46465866271,MRVE3,871.203,916.303,5418.995,Household Durables,MRV Engenharia e Participações S.A.,443504000.0,12.444519031291104,12.359999656677246
603,2019,9680.04090491267,MRVE3,945.759,923.778,6055.722,Household Durables,MRV Engenharia e Participações S.A.,442888684.0,16.922753056051278,21.549999237060547
604,2013,1383.258573272087,EVEN3,342.242,379.814,2458.987,Household Durables,Even Construtora e Incorporadora S.A.,233293408.0,8.768830599323396,8.149999618530273
605,2014,1227.593441380847,EVEN3,244.677,339.139,2205.895,Household Durables,Even Construtora e Incorporadora S.A.,230261788.0,6.5109677295531,5.409999847412109
606,2015,1078.9393878622682,EVEN3,105.908,196.501,2205.111,Household Durables,Even Construtora e Incorporadora S.A.,219785354.0,3.9604471602090974,4.119999885559082
607,2016,795.998848486053,EVEN3,-6.705,115.913,1743.088,Household Durables,Even Construtora e Incorporadora S.A.,222432772.0,4.14196788833802,3.700000047683716
608,2017,817.2793734881461,EVEN3,-99.489,-58.067,1385.095,Household Durables,Even Construtora e Incorporadora S.A.,220447269.0,4.767834647433964,5.739999771118164
609,2018,645.175516549295,EVEN3,-87.341,-44.585,1474.852,Household Durables,Even Construtora e Incorporadora S.A.,215911363.0,4.671510219573975,6.0
610,2019,717.1532418509021,EVEN3,240.248,235.015,1845.941,Household Durables,Even Construtora e Incorporadora S.A.,209909941.0,8.907085015223576,15.5600004196167
611,2019,13206.2187764556,ALSO3,545.605,293.408,786.261,Real Estate Management and Development,Aliansce Sonae Shopping Centers SA,238080470.0,34.20222680867925,50.13999938964844
612,2018,9623.461600665789,JHSF3,134.256,3.538,482.457,Real Estate Management and Development,JHSF Participações S.A.,526250536.0,1.4983673494689318,1.9199999570846558
613,2019,11145.13143860276,JHSF3,146.499,6.258,636.429,Real Estate Management and Development,JHSF Participações S.A.,638059981.0,3.4402024326054192,7.130000114440918
614,2013,53308.1732000743,SANB4,,7001.706,22157.85,Banks,Banco Santander (Brasil) S.A.,7384163811.0,7.1594040297692825,6.824932098388672
615,2014,63428.7162999741,SANB4,,6448.452,23857.794,Banks,Banco Santander (Brasil) S.A.,7550702235.0,6.983722867504243,6.019999980926514
616,2015,69980.9549000026,SANB4,,-2536.464,18535.04,Banks,Banco Santander (Brasil) S.A.,7563082417.0,6.573495942402661,7.230000019073486
617,2016,48114.1046999979,SANB4,,16389.74,35537.625,Banks,Banco Santander (Brasil) S.A.,7516415000.0,8.12329315660469,10.050000190734863
618,2017,48684.9849000087,SANB4,,14819.794,36062.476,Banks,Banco Santander (Brasil) S.A.,7494855000.0,11.574291323113629,13.220000267028809
619,2018,48904.3475835444,SANB4,,18210.24,36949.782,Banks,Banco Santander (Brasil) S.A.,7476411000.0,16.612367376989248,20.530000686645508
620,2019,48103.3938999211,SANB4,,26058.659,45419.553,Banks,Banco Santander (Brasil) S.A.,7466843000.0,21.85267202091603,23.530000686645508
621,2016,18784.46429954466,TGMA3,94.82,37.637,923.891,Road and Rail,Tegma Gestão Logística S.A.,65937715.0,6.30847390684258,7.690000057220459
622,2017,23971.6044032781,TGMA3,176.617,161.194,1083.975,Road and Rail,Tegma Gestão Logística S.A.,65937715.0,14.865236261698204,19.809999465942383
623,2018,21510.25470349031,TGMA3,212.039,178.69,1253.779,Road and Rail,Tegma Gestão Logística S.A.,65937772.0,20.554285738419512,27.5
624,2019,72530.700793923,TGMA3,284.114,289.171,1347.32,Road and Rail,Tegma Gestão Logística S.A.,65937772.0,29.81615393171426,37.650001525878906
625,2013,61570.72389326421,HYPE3,1078.354,510.357,4258.74,Pharmaceuticals,Hypera S.A.,631107917.0,17.125362888459236,17.649999618530273
626,2014,65738.6118120828,HYPE3,974.371,471.855,2768.096,Pharmaceuticals,Hypera S.A.,632079753.0,17.243548370176747,16.889999389648438
627,2015,29956.9477776005,HYPE3,1006.093,391.955,2956.649,Pharmaceuticals,Hypera S.A.,632237425.0,19.47247970394972,21.709999084472656
628,2016,29509.495187444598,HYPE3,1081.158,942.812,3228.092,Pharmaceuticals,Hypera S.A.,630002363.0,26.55220885832147,26.1299991607666
629,2017,35377.945918358004,HYPE3,1234.04,1213.347,3499.899,Pharmaceuticals,Hypera S.A.,632120581.0,30.335533564269777,36.0
630,2018,30998.708105859,HYPE3,1271.292,1202.3,3724.309,Pharmaceuticals,Hypera S.A.,632046622.0,31.223346912617586,30.200000762939453
631,2019,23954.4800472802,HYPE3,567.983,511.835,3294.749,Pharmaceuticals,Hypera S.A.,630453103.0,30.805060683956995,35.689998626708984
632,2020,22231.735,HYPE3,1162.909,1019.311,4088.871,Pharmaceuticals,Hypera S.A.,633217597.0,32.673522285121656,34.25
633,2013,25750.85201631861,COGN3,668.025,534.603,2015.942,Diversified Consumer Services,Cogna Educação S.A.,1757822122.0,7.505695591049809,9.8149995803833
634,2014,45372.7267390591,COGN3,1292.951,1018.207,3774.475,Diversified Consumer Services,Cogna Educação S.A.,2310272799.0,13.98484876078944,15.300000190734863
635,2015,43677.6686522538,COGN3,1874.702,1463.922,5265.058,Diversified Consumer Services,Cogna Educação S.A.,2301510067.0,10.654512197990728,9.529999732971191
636,2016,40810.7547511355,COGN3,1939.29,1654.14,5244.718,Diversified Consumer Services,Cogna Educação S.A.,2309310414.0,12.840682717212232,13.329999923706055
637,2017,225603.3784625727,COGN3,2088.602,1910.486,5557.748,Diversified Consumer Services,Cogna Educação S.A.,2327532997.666666,15.878464518569587,18.399999618530273
638,2018,264959.12799999997,COGN3,1480.682,1426.716,6060.708,Diversified Consumer Services,Cogna Educação S.A.,2314497441.0,12.275632663648956,8.869999885559082
639,2019,261354.377,COGN3,1218.002,281.634,6355.187,Diversified Consumer Services,Cogna Educação S.A.,1634678060.0,10.754453435117899,11.430000305175781
640,2020,145955.28399999999,COGN3,-424.12,-1185.209,5269.144,Diversified Consumer Services,Cogna Educação S.A.,1868967805.0,6.794008098633183,4.630000114440918
641,2018,334606.9992494035,LOGN3,185.953,-9.434,977.433,Marine,Log-In Logística Intermodal S.A.,35870186.0,3.9646423476082937,7.800000190734863
642,2019,317326.51755695895,LOGN3,271.147,35.752,1052.204,Marine,Log-In Logística Intermodal S.A.,102980419.0,13.559190259771308,20.899999618530273
643,2016,659547.2608719161,SLCE3,215.389,-3.329,1601.945,Food Products,SLC Agrícola S.A.,194190598.0,7.6160040246434955,7.235000133514404
644,2017,802619.8075839797,SLCE3,595.621,411.652,1858.054,Food Products,SLC Agrícola S.A.,193251414.0,10.256850364640004,13.335000038146973
645,2018,1793900.023699989,SLCE3,767.823,583.916,2099.177,Food Products,SLC Agrícola S.A.,187946244.0,23.303836732981157,20.93000030517578
646,2019,1963281.095325258,SLCE3,639.81,389.95,2535.905,Food Products,SLC Agrícola S.A.,186295398.0,19.519331997705375,24.799999237060547
647,2020,1970799.758,SLCE3,899.453,689.179,3097.547,Food Products,SLC Agrícola S.A.,187323508.0,24.391093134397437,27.450000762939453
648,2016,6042.76460512784,EZTC3,123.57,240.317,572.227,Household Durables,EZTEC Empreendimentos e Participações S.A.,200002160.0,12.558296847056193,12.91139030456543
649,2017,12173.87476533884,EZTC3,269.932,359.755,980.323,Household Durables,EZTEC Empreendimentos e Participações S.A.,200002160.0,16.797474909955124,17.8614444732666
650,2018,3735.25112952705,EZTC3,-12.87,112.138,390.762,Household Durables,EZTEC Empreendimentos e Participações S.A.,200002160.0,16.689998778518365,20.6417236328125
651,2019,6678.00484251718,EZTC3,160.135,313.183,804.39,Household Durables,EZTEC Empreendimentos e Participações S.A.,227000000.0,30.446226938533396,51.900001525878906
652,2016,2042.855367523058,MILS3,89.924,-90.492,396.617,Trading Companies and Distributors,Mills Estruturas e Serviços de Engenharia S.A.,173307578.0,4.086787150088084,3.9100000858306885
653,2017,1737.010613497293,MILS3,15.52,-138.953,296.282,Trading Companies and Distributors,Mills Estruturas e Serviços de Engenharia S.A.,173307578.0,4.07468504793062,4.119999885559082
654,2018,1554.9180910676191,MILS3,22.735,-112.11,304.189,Trading Companies and Distributors,Mills Estruturas e Serviços de Engenharia S.A.,173307578.0,2.99212245649221,4.28000020980835
655,2019,2025.582907739375,MILS3,122.296,-32.756,439.465,Trading Companies and Distributors,Mills Estruturas e Serviços de Engenharia S.A.,249587808.0,6.213319834427312,10.449999809265137
656,2020,1753.7849999999999,MILS3,168.52,28.178,506.339,Trading Companies and Distributors,Mills Estruturas e Serviços de Engenharia S.A.,250265043.0,6.6453036441494095,6.150000095367432
657,2013,109598.7203052875,YDUQ3,303.875,261.68,1731.01,Diversified Consumer Services,Yduqs Participações S.A.,367251507.0,16.600658482120885,20.40999984741211
658,2014,160850.5739300843,YDUQ3,526.954,448.309,2404.464,Diversified Consumer Services,Yduqs Participações S.A.,387469245.0,25.26641126601927,23.510000228881836
659,2015,132926.3315964533,YDUQ3,605.493,481.772,2931.466,Diversified Consumer Services,Yduqs Participações S.A.,382652282.0,16.607723565605596,13.949999809265137
660,2016,139050.210854123,YDUQ3,690.615,498.792,3184.505,Diversified Consumer Services,Yduqs Participações S.A.,382234421.0,15.070803213311008,15.800000190734863
661,2017,171565.8974735642,YDUQ3,777.324,564.608,3378.979,Diversified Consumer Services,Yduqs Participações S.A.,383053173.0,21.521535437876786,32.81999969482422
662,2018,158230.1896020989,YDUQ3,967.392,653.18,3619.377,Diversified Consumer Services,Yduqs Participações S.A.,300112915.0,27.57330614985252,23.760000228881836
663,2019,132590.3028552775,YDUQ3,1262.753,734.864,3565.036,Diversified Consumer Services,Yduqs Participações S.A.,300647469.0,32.416172828203365,47.5
664,2013,29415.82669306287,MULT3,602.432,372.705,970.842,Real Estate Management and Development,Multiplan Empreendimentos Imobiliários S.A.,540173566.0,17.97252865376011,16.633333206176758
665,2014,35139.340664560834,MULT3,780.506,467.007,1129.291,Real Estate Management and Development,Multiplan Empreendimentos Imobiliários S.A.,541624474.0,16.54014748911704,15.813332557678223
666,2015,22661.64092625949,MULT3,775.192,442.531,1072.76,Real Estate Management and Development,Multiplan Empreendimentos Imobiliários S.A.,539746588.0,15.916205673682981,12.666666030883789
667,2016,23175.017502510767,MULT3,805.01,442.315,1115.451,Real Estate Management and Development,Multiplan Empreendimentos Imobiliários S.A.,542333356.0,18.747523062679182,19.793333053588867
668,2017,28052.97715373108,MULT3,811.091,438.624,1162.331,Real Estate Management and Development,Multiplan Empreendimentos Imobiliários S.A.,574636168.0,22.91934343022624,23.633333206176758
669,2018,25561.656550616062,MULT3,938.856,594.881,1237.126,Real Estate Management and Development,Multiplan Empreendimentos Imobiliários S.A.,594397092.0,21.186516765672334,24.309999465942383
670,2019,23199.932429921188,MULT3,917.058,559.9,1311.235,Real Estate Management and Development,Multiplan Empreendimentos Imobiliários S.A.,596253972.0,26.512874479718537,33.099998474121094
671,2020,14244.467,MULT3,713.593,423.482,1076.355,Real Estate Management and Development,Multiplan Empreendimentos Imobiliários S.A.,596543030.0,23.864291588787125,23.530000686645508
672,2016,176927.6204630253,BEEF3,989.257,272.484,9648.67,Food Products,Minerva S.A.,237104459.0,10.32171214153489,11.947031021118164
673,2017,262716.349013946,BEEF3,1136.57,-199.092,12103.789,Food Products,Minerva S.A.,222458459.0,11.123745481016137,10.472088813781738
674,2018,361120.89214844006,BEEF3,918.824,-1786.435,16214.909,Food Products,Minerva S.A.,373137157.0,6.992068395809252,4.906641006469727
675,2019,210471.54671860381,BEEF3,1719.103,-130.838,17122.825,Food Products,Minerva S.A.,400446575.0,8.559919191275531,12.625505447387695
676,2013,3463.52049725587,SULA11,753.926,754.426,12984.048,Insurance,Sul América S.A.,386870063.0,12.026264644438221,11.834074020385742
677,2014,4262.46445116848,SULA11,1673.353,977.446,15497.67,Insurance,Sul América S.A.,387295100.0,11.652138833076723,10.32981014251709
678,2015,3803.47097220498,SULA11,1080.355,1121.129,15788.758,Insurance,Sul América S.A.,393880555.0,12.745680886555494,14.890609741210938
679,2016,2214.06582916388,SULA11,1154.203,1139.589,17177.332,Insurance,Sul América S.A.,418382058.0,13.496630412028976,14.4025239944458
680,2017,1736.78002924883,SULA11,1264.067,1255.962,18542.867,Insurance,Sul América S.A.,418098308.0,16.324739921750044,17.271364212036133
681,2018,1319.510009753503,SULA11,3027.584,1537.989,21922.571,Insurance,Sul América S.A.,418102007.0,20.66919559556611,26.471651077270508
682,2019,1211.1459707397348,SULA11,1678.041,1482.543,18814.054,Insurance,Sul América S.A.,418373998.0,36.92402356259736,55.849632263183594
683,2016,11047.97513400748,TEND3,124.286,89.463,1052.71,Household Durables,Construtora Tenda S.A.,118800000.0,4.96999979019165,4.96999979019165
684,2017,15438.664577919639,TEND3,199.257,185.733,1357.904,Household Durables,Construtora Tenda S.A.,118870200.0,8.001812901413231,10.0
685,2018,15955.17656544526,TEND3,288.547,281.794,1681.254,Household Durables,Construtora Tenda S.A.,99366246.0,12.995163314196528,16.045000076293945
686,2019,16144.553698205498,TEND3,343.991,339.306,1950.098,Household Durables,Construtora Tenda S.A.,97157246.0,21.884838027027456,30.190000534057617
687,2016,36559.77438145669,AMAR3,170.518,-114.021,2852.785,Multiline Retail,Marisa Lojas S.A.,204085999.0,7.1467469839685895,5.960000038146973
688,2017,42542.91913986884,AMAR3,204.249,-56.373,2875.577,Multiline Retail,Marisa Lojas S.A.,204085999.0,7.160669281726747,7.25
689,2018,35705.206071458946,AMAR3,429.618,233.658,2764.13,Multiline Retail,Marisa Lojas S.A.,203891946.0,5.515020400650648,5.190000057220459
690,2019,32230.54729627906,AMAR3,174.665,-44.952,2882.422,Multiline Retail,Marisa Lojas S.A.,260675916.0,8.091659914626767,13.279999732971191
691,2020,17842.484,AMAR3,-191.213,-394.498,2139.417,Multiline Retail,Marisa Lojas S.A.,261497472.0,8.36595143287288,6.809999942779541
692,2018,5174.40824815878,TRIS3,98.441,89.463,545.246,Household Durables,Trisul S.A.,146083138.0,2.7483877678306734,4.099999904632568
693,2019,6612.07017266848,TRIS3,169.956,171.549,798.671,Household Durables,Trisul S.A.,186617538.0,7.950971674822602,15.300000190734863
694,2016,2300.777484750432,BBRK3,-37.001,-35.879,110.194,Real Estate Management and Development,Brasil Brokers Participações S.A.,18486594.0,16.066251781570863,14.755087852478027
695,2017,2160.8030877464007,BBRK3,-59.73,-57.472,89.071,Real Estate Management and Development,Brasil Brokers Participações S.A.,24792900.0,13.194477648246945,9.899999618530273
696,2018,1657.63,BBRK3,-39.78,-42.461,96.852,Real Estate Management and Development,Brasil Brokers Participações S.A.,35480938.0,5.516326537424204,6.300000190734863
697,2019,1709.4070000000002,BBRK3,-37.496,-38.8,106.536,Real Estate Management and Development,Brasil Brokers Participações S.A.,35480938.0,5.54190282783045,5.900000095367432
698,2020,766.038,BBRK3,-33.648,-40.221,101.601,Real Estate Management and Development,Brasil Brokers Participações S.A.,35480938.0,2.5827125542559606,2.200000047683716
699,2016,18832.20113703293,HBOR3,-62.331,-94.718,901.954,Real Estate Management and Development,Helbor Empreendimentos S.A.,64018889.0,8.13526695703407,7.385572910308838
700,2017,12569.77659434151,HBOR3,-212.229,-327.42,518.142,Real Estate Management and Development,Helbor Empreendimentos S.A.,90425112.0,11.319402093472688,9.800000190734863
701,2018,13176.64618170214,HBOR3,-285.029,-381.109,633.604,Real Estate Management and Development,Helbor Empreendimentos S.A.,90425112.0,6.935306132569605,7.550000190734863
702,2019,22938.93309327731,HBOR3,-53.435,-121.911,1290.899,Real Estate Management and Development,Helbor Empreendimentos S.A.,132693612.0,11.069433200697185,22.75
703,2020,12886.993,HBOR3,16.886,80.634,973.821,Real Estate Management and Development,Helbor Empreendimentos S.A.,132693612.0,13.184898783803469,12.229999542236328
704,2016,29954.199416772142,ARZZ3,163.135,156.997,1239.11,"Textiles, Apparel and Luxury Goods",Arezzo Indústria e Comércio S.A.,88836247.0,24.83674696650371,25.059999465942383
705,2017,37318.4769891028,ARZZ3,206.265,182.933,1360.474,"Textiles, Apparel and Luxury Goods",Arezzo Indústria e Comércio S.A.,89765882.0,38.931811032332774,54.70000076293945
706,2018,36036.8147742246,ARZZ3,232.161,169.998,1526.659,"Textiles, Apparel and Luxury Goods",Arezzo Indústria e Comércio S.A.,90250881.0,47.757224585085496,55.060001373291016
707,2019,36274.7393383265,ARZZ3,256.496,201.675,1679.235,"Textiles, Apparel and Luxury Goods",Arezzo Indústria e Comércio S.A.,90948793.0,52.88502015951674,64.0
